price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,house_age,has_been_renovated
499000.0,2.0,1.5,1110,957,2.0,0,0,3,930,180,9,0
321950.0,2.0,1.25,860,1277,2.0,0,0,3,860,0,7,0
494000.0,3.0,2.5,2310,4729,2.0,0,0,3,2310,0,3,0
441750.0,2.0,1.5,1020,1060,3.0,0,0,3,1020,0,6,0
438000.0,2.0,1.0,980,1179,2.0,0,0,3,980,0,4,0
985000.0,4.0,2.25,4230,37769,2.0,0,0,3,4230,0,25,0
352000.0,3.0,2.25,1640,11050,1.0,0,0,4,1640,0,42,0
839900.0,4.0,3.5,3810,13592,1.0,0,1,3,2560,1250,1,1
765000.0,4.0,2.75,2790,10819,2.0,0,0,3,2790,0,18,0
460000.0,4.0,1.75,1750,5500,1.5,0,0,5,1050,700,88,0
224500.0,4.0,1.0,1430,8355,1.5,0,0,4,1430,0,31,0
254000.0,3.0,2.5,1850,4597,2.0,0,0,3,1850,0,11,0
255000.0,2.0,1.0,960,28717,1.0,0,0,4,960,0,30,0
610000.0,3.0,3.0,2480,45302,1.0,0,0,4,1620,860,38,1
920000.0,4.0,3.0,3750,11025,2.0,0,0,3,3750,0,38,0
402500.0,4.0,2.5,2600,11951,2.0,0,0,3,2600,0,26,1
280950.0,3.0,1.75,1390,8700,1.0,0,3,4,840,550,102,1
604000.0,4.0,2.5,2260,7753,2.0,0,0,3,2260,0,25,0
565000.0,4.0,2.25,2470,7447,2.0,0,0,3,2470,0,30,0
255000.0,2.0,1.0,810,7980,1.0,0,0,1,810,0,86,0
445000.0,4.0,2.0,1650,6000,1.0,0,0,5,1000,650,55,0
195000.0,2.0,1.0,720,18000,1.0,0,0,3,720,0,64,1
275000.0,3.0,1.5,1390,48257,1.0,0,0,3,1390,0,92,1
387000.0,3.0,2.25,1445,1606,2.0,0,0,3,1300,145,11,0
490000.0,2.0,1.0,1840,3300,1.5,0,0,4,1130,710,104,0
505000.0,3.0,2.5,2100,5824,2.0,0,2,3,2100,0,15,0
303500.0,3.0,1.5,1060,10464,1.0,0,0,4,1060,0,41,0
270000.0,3.0,1.5,1500,6337,1.0,0,0,5,1500,0,61,0
323000.0,4.0,2.75,1970,7213,1.0,0,0,3,1170,800,37,1
382000.0,3.0,3.25,1410,1253,3.0,0,0,3,1410,0,9,0
280000.0,4.0,2.0,2190,14439,1.0,0,0,4,1180,1010,37,0
260000.0,3.0,2.0,1920,8075,1.0,0,0,4,1510,410,45,0
201500.0,3.0,1.0,1160,8320,1.0,0,0,4,1160,0,55,0
536500.0,4.0,1.75,2000,4000,1.5,0,0,5,1450,550,88,0
248000.0,4.0,3.0,2163,5883,2.0,0,0,3,2163,0,8,0
532000.0,5.0,3.0,3480,57499,1.0,0,0,4,2340,1140,38,1
580000.0,4.0,2.5,2840,6268,2.0,0,0,3,2840,0,16,1
463000.0,2.0,1.0,1150,4400,1.0,0,0,4,1150,0,109,0
742500.0,4.0,2.75,3100,3773,2.0,0,0,3,2000,1100,95,1
260000.0,3.0,2.5,1420,14850,1.0,0,0,4,1020,400,51,0
590000.0,4.0,2.25,2430,32496,1.0,0,0,3,2430,0,21,0
312000.0,4.0,2.25,1930,7452,1.0,0,0,3,1430,500,30,0
566000.0,3.0,2.25,1660,10140,1.0,0,0,4,1370,290,34,0
511555.0,3.0,2.0,1400,7293,1.0,0,0,4,1400,0,51,0
583000.0,4.0,2.5,2660,4000,2.0,0,0,3,2660,0,13,0
290000.0,4.0,2.5,2000,13300,1.0,0,0,4,1200,800,46,0
311100.0,4.0,2.25,2130,8078,1.0,0,0,4,1380,750,37,0
325000.0,3.0,2.25,1352,1694,3.0,0,0,3,1352,0,7,0
491300.0,3.0,1.75,1750,11340,1.0,0,1,4,1300,450,27,0
315000.0,5.0,1.75,2320,8100,1.0,0,0,4,1160,1160,58,0
360000.0,2.0,1.0,1420,81892,1.0,0,0,3,1180,240,58,1
330000.0,4.0,2.5,1940,3784,2.0,0,0,3,1940,0,11,0
481450.0,3.0,2.0,1410,4800,1.0,0,0,3,1410,0,74,1
234950.0,3.0,1.0,1360,9948,1.0,0,0,3,1360,0,37,1
251000.0,3.0,1.75,1220,7250,1.0,0,0,3,1220,0,52,1
782000.0,4.0,2.5,2830,20345,2.0,0,0,3,1980,850,35,1
833000.0,4.0,2.75,3780,10308,2.0,0,0,3,3780,0,15,0
542500.0,4.0,2.5,2330,14289,2.0,0,0,4,2330,0,36,1
851000.0,3.0,2.5,3560,107290,2.0,0,0,3,3560,0,27,1
325000.0,4.0,1.5,1470,70800,1.0,0,0,3,1470,0,38,0
415000.0,4.0,2.25,3060,48787,2.0,0,0,3,3060,0,22,0
252500.0,3.0,1.0,1030,6127,1.0,0,0,3,880,150,67,1
465000.0,4.0,2.5,1930,9653,1.0,0,0,4,1930,0,46,0
336900.0,3.0,1.75,1780,120661,1.0,0,0,4,1780,0,35,0
225000.0,3.0,2.5,2000,9202,2.0,0,0,4,2000,0,22,0
270000.0,3.0,2.0,1690,9583,1.0,0,0,4,1690,0,45,0
536000.0,3.0,1.75,1300,5413,1.5,0,0,3,1300,0,89,1
585000.0,4.0,3.25,2400,29252,2.0,0,0,4,2400,0,32,1
445000.0,2.0,2.0,1150,6634,1.0,0,0,3,860,290,74,1
320000.0,4.0,2.25,2310,7490,2.0,0,0,3,2310,0,34,0
769900.0,4.0,3.5,2730,3047,2.0,0,0,3,2400,330,8,0
557000.0,4.0,2.5,2840,4500,2.0,0,0,3,2840,0,2,1
212000.0,2.0,1.5,1020,1525,2.0,0,0,3,1020,0,10,1
376000.0,3.0,2.0,1340,1384,3.0,0,0,3,1340,0,6,0
800000.0,4.0,3.25,3540,159430,2.0,0,0,3,3540,0,7,0
324000.0,3.0,2.25,998,904,2.0,0,0,3,798,200,7,0
549900.0,5.0,2.75,3060,7015,1.0,0,0,5,1600,1460,35,0
320000.0,3.0,2.5,2130,6969,2.0,0,0,3,2130,0,11,0
875000.0,4.0,2.0,2520,6000,1.0,0,0,3,1400,1120,93,1
265000.0,4.0,1.0,1940,9533,1.0,0,0,3,1080,860,52,1
394950.0,3.0,2.5,1350,1250,3.0,0,0,3,1270,80,8,0
842500.0,4.0,2.5,2160,5298,2.5,0,0,4,2160,0,112,0
368000.0,3.0,2.5,1370,1350,2.0,0,0,3,1010,360,7,0
885000.0,4.0,2.5,2830,5000,2.0,0,0,3,2830,0,19,0
453246.0,3.0,2.5,2010,2287,2.0,0,0,3,1390,620,0,0
927000.0,4.0,2.75,3300,12090,2.0,0,0,3,3300,0,61,0
490000.0,2.0,2.5,1230,1391,2.0,0,0,3,870,360,10,1
341000.0,3.0,1.5,1720,7119,1.5,0,0,4,1720,0,62,0
235000.0,1.0,1.0,810,2451,1.0,0,0,5,810,0,73,0
560000.0,3.0,2.0,2560,216777,1.0,0,0,3,2560,0,28,0
900000.0,4.0,3.25,4700,38412,2.0,0,0,3,3420,1280,36,0
255000.0,2.0,1.0,1220,2500,1.0,0,0,3,770,450,104,1
876650.0,3.0,3.25,2170,12508,1.5,0,0,5,1650,520,86,1
540000.0,4.0,2.25,2540,228254,1.0,0,0,3,1450,1090,24,1
350000.0,2.0,1.0,910,4500,1.5,0,0,4,910,0,108,1
750000.0,4.0,2.5,2980,4930,2.0,0,0,3,2890,90,14,0
582000.0,4.0,1.75,2120,4650,1.0,0,1,3,1190,930,63,1
372500.0,5.0,3.0,2480,10090,1.0,0,0,3,1300,1180,10,1
410000.0,3.0,2.25,2200,16921,2.0,0,0,3,2200,0,27,1
360000.0,4.0,2.0,1730,5500,1.0,0,0,5,1010,720,71,0
1015000.0,3.0,2.5,2920,34527,1.0,0,4,4,1800,1120,60,1
225000.0,3.0,1.0,990,8012,1.0,0,0,4,990,0,48,0
647000.0,4.0,2.5,3040,6887,2.0,0,0,3,3040,0,15,0
950000.0,5.0,3.0,4530,258746,1.5,0,0,4,3200,1330,11,0
185000.0,3.0,1.5,1370,8470,1.0,0,0,4,1370,0,53,1
335000.0,3.0,2.5,1940,4927,2.0,0,0,3,1940,0,10,1
210000.0,3.0,2.5,1040,2643,2.0,0,0,3,720,320,10,1
522000.0,4.0,2.25,1800,8623,1.0,0,0,4,1360,440,34,0
770000.0,3.0,1.75,1720,5000,1.0,0,0,3,1720,0,60,1
499950.0,3.0,1.0,980,6380,1.0,0,0,3,760,220,73,1
751000.0,4.0,2.5,3110,6142,2.0,0,0,3,3110,0,10,1
330000.0,5.0,3.0,2100,7715,1.0,0,0,3,1250,850,1,1
465000.0,3.0,1.5,2020,11358,1.0,0,0,4,1190,830,58,0
850000.0,4.0,1.75,2350,11914,1.0,0,0,4,2350,0,53,1
947500.0,4.0,2.25,3290,12329,1.5,0,0,4,3290,0,46,0
302000.0,5.0,2.25,2180,7813,2.0,0,0,3,2180,0,28,0
500000.0,2.0,2.25,1290,1334,3.0,0,0,3,1290,0,7,0
201000.0,3.0,1.0,1460,9750,1.0,0,0,4,1460,0,45,0
265000.0,2.0,1.0,1290,2828,2.0,0,0,3,1290,0,6,0
870300.0,4.0,2.5,2350,3150,1.5,0,0,4,1690,660,104,0
339000.0,3.0,1.0,1080,8100,1.0,0,0,4,1080,0,59,1
690000.0,4.0,2.5,2670,13463,2.0,0,0,4,2670,0,25,0
788000.0,4.0,3.25,3680,5759,2.0,0,0,3,2840,840,11,0
315275.0,3.0,1.75,1440,8040,1.0,0,0,3,960,480,63,1
505000.0,4.0,1.75,1940,4800,1.0,0,0,5,1030,910,92,1
368000.0,3.0,1.0,1280,9898,1.0,0,0,3,1280,0,46,1
947500.0,3.0,2.75,2980,27144,1.5,1,2,5,2180,800,97,0
156000.0,3.0,1.0,970,8580,1.0,0,0,3,970,0,55,1
610000.0,4.0,3.0,2110,5000,1.5,0,2,4,1640,470,84,0
420000.0,2.0,2.5,1480,1369,3.0,0,0,3,1480,0,5,0
192000.0,2.0,1.0,700,10540,1.0,0,0,3,700,0,61,0
910000.0,3.0,2.0,2700,6120,1.0,0,0,4,1350,1350,52,0
840000.0,4.0,2.75,2600,2750,1.5,0,0,3,1620,980,78,0
300000.0,2.0,1.75,1360,8100,1.0,0,0,3,860,500,39,0
505000.0,4.0,2.5,2780,6369,1.0,0,0,3,1590,1190,36,0
110000.0,3.0,1.0,1250,53143,1.0,0,0,5,1250,0,69,0
746000.0,3.0,2.5,2620,8950,2.0,0,0,3,2620,0,22,0
211000.0,3.0,1.5,1350,7620,1.0,0,0,5,1350,0,73,0
675000.0,4.0,3.0,2400,3340,1.0,0,0,4,1200,1200,50,0
734200.0,4.0,2.5,2760,5000,1.5,0,0,5,1680,1080,86,1
615000.0,2.0,1.75,2040,28593,1.5,1,3,4,2040,0,95,1
630000.0,4.0,2.0,1770,6000,2.0,0,0,5,1770,0,103,1
301500.0,2.0,1.5,830,1333,2.0,0,0,3,830,0,9,0
369000.0,2.0,2.5,980,895,2.0,0,0,3,670,310,5,0
635000.0,3.0,2.5,1570,1433,3.0,0,0,3,1570,0,4,0
1033888.0,4.0,3.25,3270,5187,2.0,0,0,3,3110,160,0,0
383000.0,4.0,2.5,2160,6223,2.0,0,0,3,2160,0,4,0
1050000.0,4.0,3.75,3280,11000,2.0,0,0,3,2320,960,6,0
455000.0,4.0,2.5,3360,7685,2.0,0,0,3,3360,0,13,0
819900.0,5.0,2.75,3150,7119,2.0,0,0,3,3150,0,1,1
625000.0,3.0,3.5,1810,1846,2.0,0,0,4,1440,370,5,0
651000.0,4.0,2.5,2740,7140,2.0,0,0,3,2740,0,21,0
480000.0,5.0,4.75,3830,35000,1.0,0,0,3,2130,1700,38,0
757000.0,3.0,3.25,3190,5283,2.0,0,0,3,3190,0,7,0
460000.0,3.0,2.25,2350,10450,1.0,0,0,3,1390,960,37,1
267345.0,4.0,2.25,2510,8165,1.0,0,0,4,1610,900,42,0
530000.0,2.0,2.0,1680,4950,1.0,0,0,3,1680,0,8,0
449500.0,3.0,2.0,1770,6610,1.0,0,0,4,960,810,60,1
289000.0,3.0,1.0,1090,7315,1.0,0,0,5,1090,0,33,0
373000.0,5.0,2.5,3001,5710,2.0,0,0,3,3001,0,8,0
525000.0,5.0,3.0,2450,4591,2.0,0,0,3,2450,0,20,0
777000.0,3.0,3.25,3610,59677,2.0,0,0,3,2440,1170,11,0
550000.0,4.0,2.0,2250,7500,1.0,0,0,5,1200,1050,58,0
523000.0,3.0,1.5,1240,7735,1.0,0,0,4,1240,0,57,1
628000.0,4.0,2.0,2260,6000,1.0,0,0,3,1430,830,56,1
581000.0,4.0,1.75,2090,8164,1.0,0,0,4,1070,1020,51,0
245000.0,5.0,1.75,2020,7902,1.0,0,0,3,1220,800,52,1
415000.0,3.0,1.75,1960,5000,1.0,0,0,5,980,980,103,1
225000.0,3.0,1.5,1250,7500,1.0,0,0,3,1250,0,47,1
287000.0,3.0,2.25,1490,9600,1.0,0,0,4,1170,320,27,0
799200.0,6.0,3.0,2890,2370,2.5,0,0,3,2290,600,108,1
239950.0,3.0,1.0,1900,33888,1.5,0,0,4,1900,0,72,1
591000.0,3.0,1.75,1680,2400,1.0,0,0,5,870,810,92,1
700000.0,3.0,2.5,2030,8398,2.0,0,0,4,2030,0,39,0
475000.0,4.0,2.5,3740,8700,1.0,0,0,3,2260,1480,10,1
575000.0,3.0,1.75,1580,11750,1.0,0,0,4,1180,400,63,1
771000.0,3.0,2.25,1780,6120,1.5,0,0,4,1390,390,87,0
155000.0,2.0,1.0,910,6232,1.0,0,0,3,910,0,71,1
550000.0,7.0,4.0,3440,8100,2.0,0,0,3,3440,0,44,1
645000.0,3.0,2.5,1740,13750,2.0,0,0,4,1740,0,39,0
464000.0,5.0,2.5,3400,8970,1.0,0,0,4,1700,1700,55,0
1050000.0,4.0,3.25,4400,16625,2.0,0,0,3,4400,0,11,0
350000.0,3.0,2.5,2010,14298,2.0,0,0,3,2010,0,37,1
591000.0,4.0,2.25,2710,38180,2.0,0,0,4,2710,0,37,0
717000.0,3.0,1.5,1310,3880,1.0,0,0,3,1090,220,58,1
225000.0,4.0,1.5,1950,12559,1.5,0,0,3,1950,0,75,1
225000.0,3.0,1.0,1040,6535,1.0,0,0,3,1040,0,67,1
345000.0,3.0,1.75,1090,7200,1.0,0,0,3,1090,0,46,1
230000.0,2.0,0.75,650,5360,1.0,0,0,4,650,0,83,0
385000.0,3.0,2.0,1480,6600,1.0,0,2,3,740,740,71,1
90000.0,2.0,1.0,790,2640,1.0,0,0,3,790,0,41,1
860000.0,4.0,2.5,3560,11119,1.0,0,2,3,2290,1270,28,0
675000.0,4.0,2.5,3000,5548,2.0,0,0,3,3000,0,8,0
975000.0,4.0,2.5,3490,7494,2.0,0,3,3,3490,0,14,0
780000.0,3.0,1.75,2340,10495,1.0,0,0,4,2340,0,47,0
370000.0,3.0,1.75,1650,8254,1.0,0,0,5,1060,590,63,0
665000.0,3.0,2.0,1940,5820,1.5,0,0,5,1150,790,70,0
675000.0,5.0,3.0,3410,9600,1.0,0,0,4,1870,1540,46,0
620000.0,3.0,1.0,1710,4050,1.5,0,0,3,1710,0,105,1
1105000.0,4.0,1.5,2740,4000,2.0,0,0,5,1930,810,109,0
450000.0,3.0,2.75,1250,892,2.0,0,0,3,1040,210,4,0
450000.0,3.0,2.25,2450,42180,1.0,0,0,4,2450,0,36,1
530000.0,3.0,1.75,1690,8190,1.0,0,0,4,1690,0,56,1
635000.0,4.0,1.75,1950,13320,1.0,0,0,4,1370,580,45,0
580000.0,5.0,2.0,2290,7125,1.0,0,0,3,1190,1100,50,1
285000.0,3.0,1.0,1090,8640,1.0,0,0,4,1090,0,41,0
375000.0,3.0,1.0,1190,9486,1.0,0,0,4,1190,0,61,1
560000.0,3.0,1.0,1440,5000,2.0,0,0,3,1440,0,104,1
405000.0,4.0,1.75,2180,13529,1.0,0,0,3,1090,1090,58,1
413000.0,4.0,1.0,1410,6000,1.0,0,0,3,810,600,89,1
287600.0,3.0,2.5,1950,8251,2.0,0,0,3,1950,0,24,1
225000.0,3.0,1.0,1660,7210,1.0,0,0,3,1100,560,51,1
319000.0,3.0,1.0,1390,12823,1.0,0,0,4,1390,0,46,0
322500.0,3.0,2.0,1350,14200,1.0,0,0,3,1350,0,25,0
570000.0,3.0,2.0,1530,5401,1.0,0,0,4,1530,0,77,0
465000.0,3.0,1.5,1270,5112,1.0,0,0,3,1270,0,64,1
435000.0,4.0,2.25,2140,6355,2.0,0,0,3,2140,0,12,0
502000.0,4.0,2.5,2040,5616,2.0,0,0,3,2040,0,2,1
525000.0,3.0,3.5,2876,5086,2.0,0,0,3,2360,516,7,0
525000.0,3.0,2.5,1580,1161,2.0,0,0,3,1010,570,6,0
660000.0,4.0,3.5,3400,5196,2.0,0,0,3,3400,0,2,1
870000.0,4.0,2.5,3520,6773,2.5,0,0,3,2650,870,8,0
650000.0,4.0,2.5,2210,4861,2.0,0,0,3,2210,0,1,1
505000.0,4.0,2.5,2790,5602,2.0,0,0,3,2790,0,5,0
330000.0,3.0,2.5,1450,5008,1.0,0,0,3,840,610,7,0
385000.0,4.0,1.75,1620,4980,1.0,0,0,4,860,760,67,1
306000.0,3.0,1.5,1220,1086,3.0,0,0,3,1220,0,7,0
546000.0,3.0,1.75,2000,5000,1.0,0,0,4,1110,890,93,0
925000.0,4.0,2.5,2190,7350,2.5,0,0,5,2190,0,56,0
542000.0,4.0,1.75,1900,8250,1.0,0,0,4,950,950,59,1
800000.0,3.0,1.0,1700,4400,1.5,0,0,4,1700,0,108,1
620000.0,5.0,2.5,2540,3832,2.0,0,0,5,1760,780,85,0
175000.0,2.0,1.0,1170,8925,1.0,0,2,3,1170,0,103,1
740000.0,5.0,5.0,5774,31675,1.0,0,2,3,4490,1284,30,0
345000.0,3.0,2.25,2120,15003,2.0,0,0,3,2120,0,30,0
510000.0,3.0,1.75,2170,26460,1.0,0,0,3,1450,720,28,0
530000.0,4.0,2.75,2450,15002,1.0,0,0,5,2450,0,40,0
155000.0,2.0,1.0,700,5200,1.0,0,0,5,700,0,62,1
266000.0,3.0,2.5,1780,7214,1.0,0,0,4,1400,380,28,0
257200.0,3.0,2.0,1850,8250,1.0,0,0,4,1150,700,62,0
265000.0,3.0,2.0,1570,5706,1.0,0,0,3,1570,0,16,1
372220.0,3.0,1.0,1290,5500,1.0,0,0,3,980,310,63,1
337500.0,5.0,2.0,1700,7314,1.0,0,0,3,1000,700,58,1
582500.0,2.0,1.5,1159,4800,1.0,0,0,3,1159,0,66,1
489200.0,3.0,2.75,1850,9600,1.5,0,0,5,1850,0,49,0
405100.0,2.0,1.0,840,3522,1.0,0,0,3,840,0,67,1
372977.0,3.0,2.5,1690,1618,2.0,0,0,3,1150,540,0,0
310000.0,3.0,1.0,1050,9876,1.0,0,0,3,1050,0,61,0
538000.0,3.0,1.75,1400,3825,1.5,0,0,4,1100,300,110,0
317000.0,3.0,2.5,1840,5011,2.0,0,0,3,1840,0,2,1
702500.0,3.0,1.5,2360,6750,2.0,0,0,5,1930,430,88,0
565000.0,4.0,2.5,2240,14667,2.0,0,0,4,2240,0,25,0
723000.0,4.0,2.5,2700,4004,2.0,0,0,3,2700,0,10,1
766950.0,3.0,2.5,3030,30007,1.5,0,0,4,3030,0,22,0
682000.0,3.0,1.75,1830,5120,1.5,0,2,5,1830,0,111,0
325000.0,3.0,2.5,2220,6049,2.0,0,0,4,2220,0,24,0
543000.0,3.0,2.5,2090,7640,1.0,0,0,3,1360,730,52,1
525000.0,3.0,1.75,1600,6120,1.5,0,0,3,1600,0,90,1
364000.0,4.0,1.75,2010,8625,1.0,0,0,4,1340,670,57,1
394475.0,2.0,1.0,830,4000,1.0,0,0,3,830,0,59,1
316000.0,4.0,2.5,2010,7226,2.0,0,0,3,2010,0,19,0
339950.0,3.0,1.0,1050,5402,1.5,0,0,4,1050,0,108,1
486000.0,4.0,2.5,2150,39449,1.0,0,0,3,1420,730,36,0
160000.0,3.0,1.0,860,11900,1.0,0,0,4,860,0,51,0
930000.0,3.0,2.5,3100,20553,1.0,0,0,3,3100,0,60,1
139000.0,3.0,1.0,1100,17334,1.0,0,0,3,1100,0,36,0
562000.0,3.0,1.5,1830,8000,1.0,0,0,4,1830,0,57,1
299000.0,2.0,1.75,1250,34395,1.0,0,0,4,1250,0,64,1
511000.0,3.0,2.5,1820,4883,2.0,0,0,3,1820,0,9,0
499000.0,3.0,2.0,2090,42689,1.5,0,0,3,2090,0,55,1
356000.0,3.0,3.5,2100,12384,2.0,0,0,3,2100,0,34,0
470000.0,4.0,2.5,2310,14023,2.0,0,0,3,2310,0,23,0
715000.0,4.0,2.25,2060,5649,1.0,0,0,5,1360,700,73,0
1120000.0,4.0,2.25,4470,60373,2.0,0,0,3,4470,0,26,1
458000.0,3.0,1.0,1660,7500,1.0,0,0,4,1060,600,74,1
966000.0,5.0,4.5,3810,8019,2.0,0,0,3,3810,0,6,0
305495.0,3.0,1.75,2110,10200,2.0,0,0,4,2110,0,48,0
543000.0,2.0,2.0,2370,217800,1.5,0,0,3,1600,770,22,0
340000.0,3.0,2.25,1970,3716,2.0,0,0,3,1970,0,17,0
633100.0,4.0,2.5,2470,33305,2.0,0,0,3,2470,0,21,0
310000.0,3.0,1.0,1480,7830,1.0,0,0,3,1480,0,62,1
349950.0,5.0,3.0,2257,10117,1.0,0,0,3,1363,894,9,0
267800.0,2.0,1.0,700,6000,1.0,0,0,4,700,0,65,1
234000.0,4.0,2.0,1630,9010,1.0,0,0,4,1050,580,39,0
740000.0,4.0,2.5,3430,10157,2.0,0,0,3,3430,0,14,0
607500.0,5.0,1.75,2220,6000,1.5,0,0,3,1420,800,91,1
223000.0,3.0,1.75,1340,7473,1.0,0,0,4,1340,0,41,0
400000.0,2.0,1.0,980,2130,1.0,0,0,4,860,120,96,1
802000.0,3.0,2.5,2580,13096,2.0,0,0,3,2580,0,28,0
253000.0,4.0,2.5,2230,4541,2.0,0,0,3,2230,0,8,0
1058000.0,4.0,2.0,2290,11137,1.0,0,0,4,2290,0,59,1
300000.0,3.0,1.0,1260,8280,1.0,0,0,3,1260,0,68,0
625000.0,4.0,2.75,1680,11180,1.0,0,0,4,1680,0,48,0
707000.0,4.0,3.25,3200,7081,2.0,0,0,3,3200,0,10,1
950000.0,4.0,2.5,3320,7644,2.0,0,0,3,3320,0,19,0
420000.0,4.0,2.5,3040,24123,2.0,0,0,3,3040,0,15,0
498000.0,4.0,2.75,2270,7375,1.0,0,0,4,1290,980,41,0
450000.0,3.0,2.5,2910,17172,2.0,0,0,3,2910,0,25,0
955000.0,5.0,2.25,2510,9887,2.0,0,0,3,2510,0,42,1
215000.0,2.0,1.0,1240,7200,1.0,0,0,3,1240,0,47,1
437000.0,3.0,2.75,2580,5200,2.0,0,0,3,2580,0,6,0
773000.0,3.0,2.75,2470,3600,2.0,0,0,3,2470,0,7,0
256883.0,3.0,2.5,1690,5025,2.0,0,0,3,1690,0,11,0
592500.0,4.0,2.5,2240,12032,1.0,0,0,3,2240,0,31,1
252350.0,3.0,2.0,1650,7352,1.0,0,0,3,1160,490,35,1
370000.0,4.0,2.5,2710,5880,2.0,0,0,3,2710,0,16,1
465750.0,3.0,1.5,1260,10350,1.0,0,0,3,1260,0,55,1
185000.0,3.0,1.0,1150,8100,1.0,0,0,3,1150,0,82,0
582800.0,4.0,2.75,2550,7636,1.0,0,0,3,1440,1110,28,0
245000.0,3.0,1.75,1490,6930,1.0,0,0,4,1490,0,24,0
302000.0,4.0,1.75,2020,7865,1.0,0,0,4,1010,1010,51,0
451555.0,2.0,1.0,1320,4520,1.0,0,1,3,1320,0,102,1
250000.0,3.0,1.0,1230,10350,1.0,0,0,4,1230,0,57,1
255000.0,4.0,2.5,2070,7800,2.0,0,0,3,2070,0,25,0
840000.0,4.0,1.75,2930,11562,1.0,0,3,3,1670,1260,67,1
190000.0,3.0,1.0,1090,8520,1.0,0,0,3,1090,0,47,1
349950.0,3.0,1.0,1400,7066,1.0,0,0,3,1400,0,57,1
613000.0,4.0,2.0,1550,4815,1.5,0,0,3,1550,0,105,1
300000.0,3.0,1.0,1220,13000,1.0,0,0,4,1220,0,59,1
455000.0,3.0,2.5,1870,7344,1.0,0,0,3,1470,400,34,0
335000.0,3.0,2.25,2150,30476,2.0,0,0,3,2150,0,23,0
197500.0,3.0,1.0,980,3090,1.5,0,0,3,980,0,111,1
412500.0,3.0,1.5,1490,8475,1.0,0,0,4,1490,0,51,0
395300.0,3.0,1.5,1120,7000,1.0,0,0,3,1120,0,59,1
342400.0,3.0,2.25,1180,9630,2.0,0,0,3,1180,0,28,0
749400.0,4.0,2.5,3240,20301,2.0,0,0,3,3240,0,29,0
316500.0,4.0,2.5,2150,6807,2.0,0,0,4,2150,0,23,0
390000.0,3.0,2.5,2240,10800,2.0,0,0,3,2240,0,18,0
225000.0,3.0,2.0,1400,7384,1.0,0,0,3,1150,250,35,1
550000.0,3.0,2.25,1980,40887,1.0,0,0,4,1980,0,34,0
280000.0,3.0,1.0,1330,20562,1.5,0,0,3,1330,0,55,1
575000.0,2.0,1.0,1490,6000,1.0,0,0,3,1090,400,68,0
1000000.0,5.0,4.25,3920,16258,2.0,0,0,3,2900,1020,24,1
585000.0,5.0,1.75,2000,3750,2.0,0,0,4,2000,0,93,0
620000.0,4.0,2.5,2680,9185,2.0,0,0,3,2680,0,25,0
204700.0,4.0,2.0,1670,9987,1.0,0,0,3,1670,0,47,1
695000.0,4.0,3.0,3150,9130,2.0,0,0,3,3150,0,13,0
689900.0,4.0,3.25,2740,7266,2.0,0,0,3,2060,680,11,0
375000.0,4.0,1.75,1890,8000,1.0,0,0,4,1250,640,54,1
475000.0,7.0,3.5,2870,29699,1.0,0,0,3,1520,1350,53,1
215000.0,3.0,1.0,1160,10384,1.0,0,0,4,1160,0,45,0
790000.0,3.0,1.75,1790,6117,1.0,0,2,3,1350,440,74,1
350000.0,3.0,1.75,1680,250470,1.0,0,0,4,1070,610,74,1
695000.0,3.0,2.5,4560,17622,2.0,0,0,4,3800,760,28,0
263000.0,3.0,2.25,1590,7748,2.0,0,0,4,1590,0,23,0
400000.0,3.0,1.0,1630,10304,1.0,0,0,5,1630,0,61,0
525000.0,3.0,2.5,2700,7434,2.0,0,0,3,2700,0,23,0
349950.0,3.0,2.5,1700,7496,2.0,0,0,3,1700,0,20,0
1085000.0,4.0,3.25,3740,12080,1.0,0,0,3,2000,1740,26,1
744000.0,4.0,3.0,1980,5352,2.5,0,0,3,1980,0,73,1
312500.0,2.0,1.0,880,6345,1.0,0,0,3,880,0,95,1
240000.0,3.0,2.0,1400,6200,1.0,0,0,3,700,700,66,1
495000.0,4.0,2.0,2050,4000,1.5,0,0,5,1210,840,73,0
580050.0,3.0,2.5,2360,4638,2.0,0,3,3,2360,0,18,0
640000.0,4.0,2.0,2560,7798,1.0,0,0,4,1890,670,67,1
417000.0,3.0,1.5,1340,10224,1.0,0,0,4,1340,0,58,0
174950.0,3.0,1.0,1060,5200,1.0,0,0,5,1060,0,44,0
295000.0,3.0,1.5,850,2500,1.0,0,0,3,850,0,28,0
423000.0,4.0,1.75,1880,7303,1.0,0,0,3,1010,870,38,0
839000.0,3.0,1.0,1230,12305,1.0,0,0,3,1230,0,59,1
343000.0,4.0,1.75,2290,10290,1.0,0,0,3,1340,950,54,1
467000.0,3.0,1.0,1660,6582,1.0,0,0,5,1000,660,68,0
512500.0,3.0,2.5,1840,2875,2.0,0,0,4,1840,0,17,0
575000.0,4.0,2.5,3020,17810,1.0,0,0,3,1600,1420,35,1
465000.0,3.0,1.75,1410,6886,1.0,0,0,3,1410,0,90,1
270000.0,3.0,1.0,1010,9514,1.0,0,0,3,1010,0,45,1
340000.0,3.0,1.75,1960,8136,1.0,0,0,3,980,980,66,1
